3966	108	78	FJK	FJK
3202	109	64	FJK	FJK
4199	109	60	BCR	CE
3504	110	43	F	FJK
3505	110	90	FJ	F
3868	110	161	FJK	FJ
4300	110	670	FJK	FJK
4520	110	85	FJ	U
3357	111	72	N	FJ
3173	112	266	FJ	FJ
3416	112	120	FJK	FJK
3491	112	100	FJK	FJK
3897	112	98	FJK	FJ
4526	112	43	FJK	FJK
4608	112	120	FJK	F
3497	113	119	FJK	FJ
4490	113	153	FJK	FJK
3621	114	114	F	F
3936	114	276	FJ	FJK
4001	114	103	F	F
4247	114	61	BCR	CE
3568	115	881	F	F
4161	115	85	F	F
3550	116	106	F	F
3993	116	120	F	F
3997	116	120	F	F
4045	116	36	H	H
4285	116	134	F	F
3244	117	209	FJK	FJK
3392	117	99	FJK	FJ
4537	117	57	FJ	FJK
3217	119	267	FJK	FJK
3696	119	3350	F	F
3555	120	96	FJ	FJ
3967	120	108	FJK	FJK
4333	120	118	F	U
3544	121	80	F	F
3633	121	5	BCR	U
3791	122	140	BCELR	BCELR
3806	122	140	BCELR	BCELR
4220	122	53	BCR	CE
3970	123	169	FJK	FJK
3521	125	53	FJ	FJK
3337	126	132	FJK	FJK
4115	129	131	F	F
4286	129	127	F	F
4563	129	81	F	F
3980	130	111	F	F
4017	130	69	F	F
4321	130	82	FJK	FJ
3323	132	96	FJK	FJK
3575	132	16	BCE	H
3815	132	75	FJK	FJK
3974	133	576	FJK	FJK
3578	134	14	FJK	FJK
4438	134	110	F	FJK
3134	135	117	FJ	FJ
3442	135	577	FJK	FJK
3482	135	486	BEL	F
3905	135	126	FJ	FJ
4518	135	108	FJ	FJK
3025	136	28	FJK	FJK
3256	136	110	FJK	FJK
3542	136	70	CE	CE
4065	136	38	F	F
4538	138	118	FJK	F
3816	139	0	F	U
4523	139	83	FJK	FJK
4377	140	151	F	F
3345	142	423	FJK	FJ
4051	143	87	H	H
3103	144	120	FJK	FJK
3221	144	96	FJK	FJ
3235	144	0	FJ	U
3563	144	110	FJK	FJK
3849	144	49	FJK	FJK
4457	144	80	FJK	FJK
4461	144	78	FJK	FJK
3076	146	322	FJ	FJK
3979	146	115	F	F
4251	146	113	F	F
4530	146	261	BCE	H
3311	147	147	FJ	FJK
4069	148	40	BCR	U
4328	148	284	FJ	FJK
4458	148	206	H	BCEL
4612	148	261	BCELR	H
4056	150	75	F	F
4302	150	78	CER	U
3374	151	63	F	FJK
3984	151	147	F	F
3356	152	203	N	N
3299	154	152	FJK	U
3944	154	140	FJK	FJK
3991	154	150	F	F
3989	155	98	BCR	CE
4287	155	79	F	F
3373	156	156	FJ	FJ
4288	156	103	F	F
4044	157	106	F	F
4309	157	678	BCELR	BCELR
3602	159	195	F	F
3605	160	160	F	F
3714	160	114	FJK	FJK
3159	161	91	FJK	FJK
3047	162	91	FJK	U
3448	162	427	FJK	FJK
4408	162	106	FJK	F
4607	162	575	FJ	FK
3551	163	210	N	H
3721	165	120	F	F
3292	166	362	ER	EL
4249	166	69	BCR	CE
4306	166	110	FJK	FJK
3236	168	105	FJK	U
3853	168	90	FJK	FJK
3720	171	55	F	F
3558	173	286	FJK	CEL
4050	173	27	F	F
3990	174	85	BCR	CE
4229	174	85	BCR	CE
3769	175	238	FJK	FJK
4198	177	177	F	F
3270	178	424	BELR	FJK
3469	178	88	FJK	FJ
3153	179	107	F	F
3361	179	43	FJK	FJK
3707	179	76	F	F
3305	180	176	FJK	U
4532	180	376	FJK	F
4624	180	32	F	U
3822	181	109	FJK	FJK
4335	181	263	FJ	FJ
4531	181	66	CELR	CELR
3218	182	341	FJK	FJK
3228	182	157	FJK	FJK
3259	182	127	FJ	FJK
3832	182	182	FJK	FJK
4387	182	48	FJ	FJK
4480	183	380	FJ	FJK
3088	184	258	FJ	FJK
3506	184	53	F	FK
3490	185	157	BCELR	H
3163	186	81	FJK	FJK
4055	186	331	BCR	F
4403	188	123	FJ	FJ
3734	189	155	F	F
3470	190	106	FJK	FJK
3318	192	0	FJ	U
3540	193	109	FJK	FJK
3635	193	26	FJK	FJK
3056	195	130	FJK	FJK
4330	195	150	FJK	FJK
4470	195	254	CE	BCE
3877	196	204	FJK	FJK
4298	196	328	FJ	FJK
4126	197	62	F	F
4277	199	154	F	F
3498	200	137	CER	BCE
4061	200	198	F	F
3172	202	152	FJK	FJK
4272	206	22	F	F
4047	207	88	F	F
3381	208	145	FJK	FJK
3488	208	129	BCELR	H
4297	208	196	FJK	FJ
3410	209	276	FJK	FJK
3225	210	210	FJK	FJK
4038	211	597	BCR	F
3992	214	216	F	F
4391	214	58	FJK	F
3900	216	180	FJK	FJK
3507	217	13	F	F
3012	218	0	FJ	U
4120	220	156	FJ	F
4263	220	298	FJ	F
4402	220	204	FJK	FJK
4504	220	110	FJK	FJK
3127	221	553	CELR	BCELR
4266	221	28	FJ	F
3907	224	136	F	F
4429	224	136	FJK	FJK
3716	227	259	F	F
3559	228	124	F	F
3879	228	198	F	F
3522	232	625	BCER	F
3999	232	240	F	F
3147	234	461	FJ	FJK
3307	234	108	FJ	FJK
4301	234	162	FJK	FJK
4227	237	447	BCR	F
4498	238	116	FJK	F
3546	239	702	FJK	FJK
4289	242	101	F	F
4091	243	147	FJK	F
3781	246	83	F	F
4471	248	93	F	F
3493	249	291	H	BCELR
3183	250	250	FJK	FJK
3647	250	378	FJK	FJK
3985	251	473	F	F
3150	252	236	FJK	FJK
3279	252	161	FJK	FJK
3553	252	913	H	H
4175	257	143	F	F
4360	257	176	FJK	FJK
3222	258	998	FJK	FJK
3566	261	352	BCER	U
4544	261	83	FJK	FJK
4436	266	218	FJK	FJ
4507	266	117	F	F
3082	267	213	H	CELR
3756	267	192	BCER	U
3971	268	668	FJK	FJK
4171	268	252	F	F
3141	270	78	FJK	FJK
4262	270	159	FJK	F
4264	270	65	FJ	F
4320	274	119	F	FJK
3556	276	132	FJK	FJK
3430	278	4249	FJK	FJK
3461	280	212	FJK	FJK
3653	280	112	F	F
3736	280	280	U	U
3212	282	44	F	U
3593	282	209	F	F
4623	284	229	FJK	BCELR
3321	285	175	FJK	FJK
3168	286	398	FJK	FJ
3336	287	259	FJK	FJK
4503	287	643	H	CELR
3396	288	182	FJK	FJ
3102	289	416	FJK	FJ
3129	290	179	FJK	FJ
3519	300	225	FJK	FJK
3249	302	304	N	N
3048	303	103	FJK	FJK
3165	304	76	FJK	FJK
3987	307	255	F	F
3485	308	286	FJK	U
3725	308	290	BCE	BCELR
3003	309	696	F	FJ
3210	310	215	F	F
3994	311	310	F	F
3035	320	323	FJ	FJK
4292	322	916	FJK	FJK
3083	323	74	BCELR	H
4318	323	86	F	FJK
3206	326	276	FJK	FJK
3355	327	419	BCE	BCER
3280	328	27	H	H
3828	328	3432	FJK	FK
3951	328	328	F	F
3988	330	203	BCR	CE
4049	333	163	H	H
3722	335	30	H	H
4404	335	398	FJK	FJK
3016	336	96	FJK	FJ
3213	336	228	F	F
3861	336	105	F	FJK
4591	336	166	CELR	BCELR
3364	337	302	B	N
3098	338	365	BCELR	BCE
3831	338	189	FJK	F
3597	348	138	F	F
3864	349	137	FJ	FJK
3574	350	1052	F	F
4094	350	104	FJ	F
3954	352	704	FJK	FJK
4317	358	22	FJK	H
3273	361	1177	FJ	FJK
3278	363	168	FJ	FJK
4437	363	418	N	N
4468	363	384	CELR	CELR
4195	371	220	F	F
3346	378	192	FJK	FJ
3780	379	417	FJK	FJ
3091	384	327	FJK	FJK
3613	389	276	F	F
3020	390	384	FJK	FJ
3087	390	110	FJK	FJK
4621	390	480	CELR	CE
3541	399	141	CE	CEL
4453	400	471	BCELR	BCELR
3028	403	556	B	BCELR
3070	404	352	F	F
4315	404	238	H	ER
3917	407	183	FJK	FJK
4248	411	277	BCR	CE
3495	413	303	BCELR	BCER
3363	414	534	BCE	BCELR
4451	419	244	H	CE
4405	422	352	FJK	FJK
3996	423	424	F	F
4000	423	424	F	F
3839	424	464	FJK	FJK
3447	425	277	BCE	BCELR
3480	427	159	FJK	FJK
4265	427	105	F	F
3489	434	332	BCELR	CEL
3957	435	205	FJK	FJK
4539	438	909	BCEL	CELR
3515	441	107	F	U
3065	442	657	F	F
4041	442	309	BCR	CE
3074	445	160	F	F
4465	445	721	BCELR	CELR
3612	447	246	F	F
4250	447	358	F	F
3847	455	358	FJK	FJK
4455	459	313	FJK	U
3151	461	715	FJK	FJK
3446	462	352	FJK	FJ
3576	470	254	F	F
3536	478	235	F	F
3934	480	336	FJK	FJK
4165	482	413	F	F
3695	493	155	FJK	FJK
4144	504	491	F	F
3133	508	508	F	F
3176	516	45	FJK	FJ
3938	523	1229	FJK	FJK
3358	525	724	BCELR	CE
3547	530	360	F	F
4271	533	45	F	F
4216	535	428	BCR	CE
4189	537	594	F	F
4522	543	355	FJK	FJK
4093	550	665	FJK	F
4025	557	329	BCR	CE
4026	557	329	BCR	CE
3376	563	563	FJK	FJK
4030	563	401	BCR	CE
4042	566	10	BCR	U
3829	570	635	FJK	FJK
3063	574	429	FJK	FJK
4291	578	4058	FJK	F
3423	587	172	H	N
4197	587	346	F	F
3501	588	880	FJK	FJ
3659	591	115	H	H
3865	592	437	FJK	FJK
3565	608	642	CELR	BCELR
4463	608	475	CELR	H
4495	611	139	BCELR	BCELR
4048	615	117	F	F
3253	616	543	BCEL	BCEL
4543	624	2450	F	FJK
3646	628	758	F	F
4196	628	415	F	F
4167	632	621	F	F
4439	637	585	BCELR	E
3340	638	184	F	FJK
4605	641	363	F	F
3067	649	3558	FJ	FJK
3418	666	872	N	U
4443	674	664	BCER	U
4070	675	465	F	F
3316	676	1975	ELR	F
3796	676	366	FJK	FJK
3753	678	474	BCELR	BCELR
4448	678	508	FJK	FJK
3554	684	141	H	H
4419	684	573	FJ	FJ
3090	687	644	FJK	F
3648	694	3	F	F
3072	700	1383	H	N
4482	716	269	F	F
3286	717	715	H	H
3810	717	0	F	U
3712	722	976	F	F
3986	733	705	F	F
4007	736	718	F	F
3476	739	812	N	U
3180	741	380	FJK	FJK
3044	745	805	H	BCELR
3486	750	1135	FJ	U
4487	759	410	H	BCELR
4283	760	804	F	F
4501	760	164	CE	CELR
4299	766	487	BCE	BCELR
3494	791	909	BLR	L
3252	792	552	ER	BCELR
3465	793	958	FJK	FJK
4549	799	894	BCER	CE
3242	802	235	FJK	FJK
4486	805	1093	BCELR	BCE
4339	806	720	BCELR	H
3673	808	3561	FJK	FJK
3055	827	783	H	N
4325	844	1512	FJK	FJK
4478	846	658	FJK	FJK
3927	859	301	FJK	FJK
4514	859	1185	BCER	BCELR
3998	860	862	F	F
4033	866	217	F	U
3819	867	463	FJK	FJK
4146	870	357	F	F
3347	871	347	FJK	FJK
3717	874	709	C	U
3802	884	1728	FJK	FJK
3844	900	1904	F	FK
3338	908	297	H	H
4035	908	666	BCR	CE
3057	910	865	FJ	FJK
3961	910	765	FJ	FJK
4535	913	125	N	CELR
4454	914	0	U	U
3517	917	172	H	H
4273	922	2042	F	F
3715	930	239	FJK	FJK
4441	930	809	BCER	U
3261	935	480	FJK	FJ
3478	938	256	FJK	FJK
4269	947	55	F	F
3285	952	238	FJK	FJK
3437	956	1289	BCELR	BCER
4028	964	1470	F	F
3283	972	1092	BCE	BCELR
4170	977	547	F	F
3782	982	443	FJK	FJK
3874	1001	1102	FJ	FJK
3370	1022	1073	CELR	BCE
4119	1024	1024	F	F
4493	1036	215	H	CELR
4011	1040	883	BCR	CE
4006	1060	901	BCR	CE
3156	1062	464	FJK	FJK
4515	1065	1119	CE	CER
4450	1094	2771	FJK	F
4477	1097	192	FJ	FJ
3666	1102	77	F	F
3058	1116	1278	FJK	FJK
3438	1119	476	CE	U
4548	1123	387	H	H
3409	1136	1187	CELR	CE
3603	1149	565	H	H
4308	1186	818	FJK	FJK
3215	1214	897	BCER	BCE
3181	1215	155	FJ	FJ
3214	1287	1688	CELR	H
3790	1290	1290	FJK	FJK
3923	1311	726	FJ	FJ
4012	1313	546	F	F
3983	1319	639	F	F
4031	1327	1928	F	F
3570	1385	1712	F	F
3948	1400	1200	FJK	FJK
3073	1406	539	N	H
3069	1418	2877	BCER	N
4622	1427	1193	FJK	FJK
3369	1469	2136	BCE	BCELR
3166	1486	961	FJK	FJK
4484	1489	3590	BCE	H
3366	1497	1189	BCER	BCELR
3422	1512	175	FJK	FJK
4054	1516	837	F	F
4040	1553	1552	F	F
3573	1579	8788	BE	H
4222	1582	662	F	F
3981	1585	249	F	F
3411	1591	986	H	BCER
3309	1608	756	FJ	FJ
4032	1616	946	BCR	CE
3348	1621	1201	FJK	FJK
3677	1624	1405	BCE	U
3068	1630	1932	BCELR	BCE
4329	1640	1700	FJK	FJK
4491	1647	1798	BCELR	BCE
3113	1657	486	FJK	FJK
3487	1712	2203	BCEL	U
3207	1736	983	FJK	FJK
3276	1768	11664	FJ	FJK
3237	1771	1792	BCELR	BCER
3968	1821	34207	FJK	FJK
3557	1844	1893	BCELR	BCELR
3092	1900	131	H	H
3658	1901	123	F	F
4426	1907	1174	BCE	BCE
4546	1929	3894	CEL	BCE
4474	1975	886	BCELR	BCELR
4322	1985	1893	FJK	FJK
4473	1996	975	BCELR	BCELR
3477	2100	4350	FJK	FJK
4434	2121	1029	FJK	FJK
4611	2127	2123	BCER	BCER
3031	2154	1798	BCE	BCE
4145	2165	2610	F	F
3920	2170	581	FJK	FJK
3081	2183	1656	BCE	BER
3757	2212	1143	FJ	FJK
4485	2245	3739	BCEL	BCE
3701	2252	2056	BCER	U
4497	2290	1451	BCER	CE
3977	2355	1553	F	F
4338	2460	961	FJ	F
3188	2516	1588	BCE	BCE
3419	2593	146	FJ	FJK
3481	2596	1411	F	U
4014	2630	2338	F	F
3349	2632	1372	FJ	FJ
3527	2670	947	F	FJK
3223	2704	4434	BCER	U
4010	2720	1754	F	F
4029	2793	1388	F	F
3277	2844	2366	FJ	FJ
4427	2872	555	BCER	CELR
3216	2949	3313	BCELR	U
3175	3038	2670	BCEL	BCEL
3464	3062	2260	BCER	H
4267	3132	228	H	H
4067	3165	1430	F	F
4452	3376	2883	N	N
3027	3377	554	H	BCELR
4020	3403	3406	F	F
3128	3564	1649	BCEL	U
3251	3603	1953	BCEL	BCELR
4036	3623	3909	F	F
3174	3654	3196	FJK	FJK
3529	3675	1842	F	F
4334	3722	4310	FJK	FJK
4435	4008	4397	F	F
3571	4035	5278	VX	VX
4015	4036	4039	F	F
3034	4072	1567	CE	BCELR
4609	4085	941	CEL	E
4005	4163	5183	F	F
3289	4370	3333	FJ	F
3248	4517	3748	FJK	F
4331	4690	9378	F	FJK
3224	4777	5873	N	U
3339	5015	1359	ER	CELR
4039	5051	2334	F	F
4528	5198	2784	CER	E
3427	5356	3993	BELR	H
4475	5438	4632	FJK	FJK
4141	5503	1211	H	H
4016	5672	425	F	F
4542	6296	5410	CER	CER
4022	6298	5360	F	F
3436	6432	12138	C	U
3703	6510	1773	FJK	H
3700	6692	7486	CR	U
3365	7016	5045	BCELR	U
3424	7456	3138	H	BCEL
3975	8009	4241	F	F
4541	8102	4689	BCER	BCEL
4037	8182	3750	F	F
4467	8233	9881	BCER	U
4488	8268	4553	BCER	BCE
3420	8520	8532	FJK	FJK
3026	8785	8839	BCE	U
3726	9215	9298	N	N
3001	9221	1508	FJK	FJK
3045	9252	3932	FJK	FJK
4008	9267	6399	F	F
4034	9434	4969	F	F
4027	9584	2996	F	F
3231	10128	1104	FJK	FJK
4013	10625	4358	F	F
3441	10663	9902	N	N
4023	10943	4517	F	F
4024	10943	4517	F	F
4479	11496	16005	FJK	FJK
3250	12276	9912	BCER	U
4456	12864	11564	FJK	FJ
3247	12978	14405	N	U
4476	13232	13965	FJK	FJK
3164	13487	2565	N	U
3246	15200	12534	BCE	U
3976	15921	13403	F	F
4019	16651	13379	F	F
3729	18755	18750	N	U
4018	18914	14659	F	F
3978	19178	11412	F	F
3046	20908	10873	BCER	BCEL
3241	22140	1633	FJK	FJK
4004	24558	3671	H	H
3856	26340	61110	FJK	FJK
4021	26601	17833	F	F
3444	27740	6374	N	F
4489	32633	27178	FJK	FJK
4003	39498	6302	H	H
4002	40044	6252	H	H
3269	42735	7006	H	BCELR
3439	53404	5563	FJK	F
3372	57456	80284	FJK	FJK
